 

stn;time;gor000za
WSLLAF;200001250230;0
WSLLAF;200001250240;0
WSLLAF;200001250250;0
WSLLAF;200001250300;0
WSLLAF;200001250310;0
WSLLAF;200001250320;0
WSLLAF;200001250330;0
WSLLAF;200001250340;0
WSLLAF;200001250350;0
WSLLAF;200001250400;0
WSLLAF;200001250410;0
WSLLAF;200001250420;0
WSLLAF;200001250430;0
WSLLAF;200001250440;0
WSLLAF;200001250450;0
WSLLAF;200001250500;0
WSLLAF;200001250510;0
WSLLAF;200001250520;0
WSLLAF;200001250530;0
WSLLAF;200001250540;0
WSLLAF;200001250550;0
WSLLAF;200001250600;0
WSLLAF;200001250610;0
WSLLAF;200001250620;0
WSLLAF;200001250630;0
WSLLAF;200001250640;0
WSLLAF;200001250650;0
WSLLAF;200001250700;0
WSLLAF;200001250710;0
WSLLAF;200001250720;1
WSLLAF;200001250730;2
WSLLAF;200001250740;2
WSLLAF;200001250750;2
WSLLAF;200001250800;2
WSLLAF;200001250810;3
WSLLAF;200001250820;2
WSLLAF;200001250830;2
WSLLAF;200001250840;4
WSLLAF;200001250850;3
WSLLAF;200001250900;3
WSLLAF;200001250910;3
WSLLAF;200001250920;4
WSLLAF;200001250930;3
WSLLAF;200001250940;9
WSLLAF;200001250950;3
WSLLAF;200001251000;3
WSLLAF;200001251010;6
WSLLAF;200001251020;4
WSLLAF;200001251030;2
WSLLAF;200001251040;3
WSLLAF;200001251050;6
WSLLAF;200001251100;6
WSLLAF;200001251110;6
WSLLAF;200001251120;3
WSLLAF;200001251130;2
WSLLAF;200001251140;3
WSLLAF;200001251150;6
WSLLAF;200001251200;8
WSLLAF;200001251210;12
WSLLAF;200001251220;8
WSLLAF;200001251230;13
WSLLAF;200001251240;14
WSLLAF;200001251250;12
WSLLAF;200001251300;7
WSLLAF;200001251310;12
WSLLAF;200001251320;13
WSLLAF;200001251330;11
WSLLAF;200001251340;17
WSLLAF;200001251350;7
WSLLAF;200001251400;5
WSLLAF;200001251410;8
WSLLAF;200001251420;3
WSLLAF;200001251430;4
WSLLAF;200001251440;6
WSLLAF;200001251450;2
WSLLAF;200001251500;4
WSLLAF;200001251510;14
WSLLAF;200001251520;15
WSLLAF;200001251530;4
WSLLAF;200001251540;4
WSLLAF;200001251550;5
WSLLAF;200001251600;4
WSLLAF;200001251610;2
WSLLAF;200001251620;2
WSLLAF;200001251630;1
WSLLAF;200001251640;1
WSLLAF;200001251650;0
WSLLAF;200001251700;0
WSLLAF;200001251710;0
WSLLAF;200001251720;0
WSLLAF;200001251730;0
WSLLAF;200001251740;0
WSLLAF;200001251750;0
WSLLAF;200001251800;0
WSLLAF;200001251810;0
WSLLAF;200001251820;0
WSLLAF;200001251830;0
WSLLAF;200001251840;0
WSLLAF;200001251850;0
WSLLAF;200001251900;0
WSLLAF;200001251910;0
WSLLAF;200001251920;0
WSLLAF;200001251930;0
WSLLAF;200001251940;0
WSLLAF;200001251950;0
WSLLAF;200001252000;0
WSLLAF;200001252010;0
WSLLAF;200001252020;0
WSLLAF;200001252030;0
WSLLAF;200001252040;0
WSLLAF;200001252050;0
WSLLAF;200001252100;0
WSLLAF;200001252110;0
WSLLAF;200001252120;0
WSLLAF;200001252130;0
WSLLAF;200001252140;0
WSLLAF;200001252150;0
WSLLAF;200001252200;0
WSLLAF;200001252210;0
WSLLAF;200001252220;0
WSLLAF;200001252230;0
WSLLAF;200001252240;0
WSLLAF;200001252250;0
WSLLAF;200001252300;0
WSLLAF;200001252310;0
WSLLAF;200001252320;0
WSLLAF;200001252330;0
WSLLAF;200001252340;0
WSLLAF;200001252350;0
WSLLAF;200001260000;0
WSLLAF;200001260010;0
WSLLAF;200001260020;0
WSLLAF;200001260030;0
WSLLAF;200001260040;0
WSLLAF;200001260050;0
WSLLAF;200001260100;0
WSLLAF;200001260110;0
WSLLAF;200001260120;0
WSLLAF;200001260130;0
WSLLAF;200001260140;0
WSLLAF;200001260150;0
WSLLAF;200001260200;0
WSLLAF;200001260210;0
WSLLAF;200001260220;0
WSLLAF;200001260230;0
WSLLAF;200001260240;0
WSLLAF;200001260250;0
WSLLAF;200001260300;0
WSLLAF;200001260310;0
WSLLAF;200001260320;0
WSLLAF;200001260330;0
WSLLAF;200001260340;0
WSLLAF;200001260350;0
WSLLAF;200001260400;0
WSLLAF;200001260410;0
WSLLAF;200001260420;0
WSLLAF;200001260430;0
WSLLAF;200001260440;0
WSLLAF;200001260450;0
WSLLAF;200001260500;0
WSLLAF;200001260510;0
WSLLAF;200001260520;0
WSLLAF;200001260530;0
WSLLAF;200001260540;0
WSLLAF;200001260550;0
WSLLAF;200001260600;0
WSLLAF;200001260610;0
WSLLAF;200001260620;0
WSLLAF;200001260630;0
WSLLAF;200001260640;0
WSLLAF;200001260650;0
WSLLAF;200001260700;0
WSLLAF;200001260710;1
WSLLAF;200001260720;1
WSLLAF;200001260730;2
WSLLAF;200001260740;2
WSLLAF;200001260750;2
WSLLAF;200001260800;2
WSLLAF;200001260810;4
WSLLAF;200001260820;3
WSLLAF;200001260830;5
WSLLAF;200001260840;10
WSLLAF;200001260850;4
WSLLAF;200001260900;3
WSLLAF;200001260910;6
WSLLAF;200001260920;7
WSLLAF;200001260930;8
WSLLAF;200001260940;5
WSLLAF;200001260950;10
WSLLAF;200001261000;8
WSLLAF;200001261010;29
WSLLAF;200001261020;32
WSLLAF;200001261030;97
WSLLAF;200001261040;68
WSLLAF;200001261050;108
WSLLAF;200001261100;17
WSLLAF;200001261110;16
WSLLAF;200001261120;8
WSLLAF;200001261130;19
WSLLAF;200001261140;8
WSLLAF;200001261150;14
WSLLAF;200001261200;16
WSLLAF;200001261210;10
WSLLAF;200001261220;9
WSLLAF;200001261230;50
WSLLAF;200001261240;35
WSLLAF;200001261250;31
WSLLAF;200001261300;90
WSLLAF;200001261310;38
WSLLAF;200001261320;13
WSLLAF;200001261330;8
WSLLAF;200001261340;4
WSLLAF;200001261350;5
WSLLAF;200001261400;4
WSLLAF;200001261410;5
WSLLAF;200001261420;6
WSLLAF;200001261430;5
WSLLAF;200001261440;9
WSLLAF;200001261450;7
WSLLAF;200001261500;5
WSLLAF;200001261510;6
WSLLAF;200001261520;5
WSLLAF;200001261530;8
WSLLAF;200001261540;3
WSLLAF;200001261550;5
WSLLAF;200001261600;4
WSLLAF;200001261610;2
WSLLAF;200001261620;3
WSLLAF;200001261630;1
WSLLAF;200001261640;1
WSLLAF;200001261650;0
WSLLAF;200001261700;0
WSLLAF;200001261710;0
WSLLAF;200001261720;0
WSLLAF;200001261730;0
WSLLAF;200001261740;0
WSLLAF;200001261750;0
WSLLAF;200001261800;0
WSLLAF;200001261810;0
WSLLAF;200001261820;0
WSLLAF;200001261830;0
WSLLAF;200001261840;0
WSLLAF;200001261850;0
WSLLAF;200001261900;0
WSLLAF;200001261910;0
WSLLAF;200001261920;0
WSLLAF;200001261930;0
WSLLAF;200001261940;0
WSLLAF;200001261950;0
WSLLAF;200001262000;0
WSLLAF;200001262010;0
WSLLAF;200001262020;0
WSLLAF;200001262030;0
WSLLAF;200001262040;0
WSLLAF;200001262050;0
WSLLAF;200001262100;0
WSLLAF;200001262110;0
WSLLAF;200001262120;0
WSLLAF;200001262130;0
WSLLAF;200001262140;0
WSLLAF;200001262150;0
WSLLAF;200001262200;0
WSLLAF;200001262210;0
WSLLAF;200001262220;0
WSLLAF;200001262230;0
WSLLAF;200001262240;0
WSLLAF;200001262250;0
WSLLAF;200001262300;0
WSLLAF;200001262310;0
WSLLAF;200001262320;0
WSLLAF;200001262330;0
WSLLAF;200001262340;0
WSLLAF;200001262350;0
WSLLAF;200001270000;0
WSLLAF;200001270010;0
WSLLAF;200001270020;0
WSLLAF;200001270030;0
WSLLAF;200001270040;0
WSLLAF;200001270050;0
WSLLAF;200001270100;0
WSLLAF;200001270110;0
WSLLAF;200001270120;0
WSLLAF;200001270130;0
WSLLAF;200001270140;0
WSLLAF;200001270150;0
WSLLAF;200001270200;0
WSLLAF;200001270210;0
WSLLAF;200001270220;0
WSLLAF;200001270230;0
WSLLAF;200001270240;0
WSLLAF;200001270250;0
WSLLAF;200001270300;0
WSLLAF;200001270310;0
WSLLAF;200001270320;0
WSLLAF;200001270330;0
WSLLAF;200001270340;0
WSLLAF;200001270350;0
WSLLAF;200001270400;0
WSLLAF;200001270410;0
WSLLAF;200001270420;0
WSLLAF;200001270430;0
WSLLAF;200001270440;0
WSLLAF;200001270450;0
WSLLAF;200001270500;0
WSLLAF;200001270510;0
WSLLAF;200001270520;0
WSLLAF;200001270530;0
WSLLAF;200001270540;0
WSLLAF;200001270550;0
WSLLAF;200001270600;0
WSLLAF;200001270610;0
WSLLAF;200001270620;0
WSLLAF;200001270630;0
WSLLAF;200001270640;0
WSLLAF;200001270650;0
WSLLAF;200001270700;0
WSLLAF;200001270710;1
WSLLAF;200001270720;1
WSLLAF;200001270730;2
WSLLAF;200001270740;2
WSLLAF;200001270750;4
WSLLAF;200001270800;3
WSLLAF;200001270810;5
WSLLAF;200001270820;4
WSLLAF;200001270830;3
WSLLAF;200001270840;7
WSLLAF;200001270850;5
WSLLAF;200001270900;16
WSLLAF;200001270910;8
WSLLAF;200001270920;5
WSLLAF;200001270930;16
WSLLAF;200001270940;11
WSLLAF;200001270950;15
WSLLAF;200001271000;14
WSLLAF;200001271010;11
WSLLAF;200001271020;29
WSLLAF;200001271030;26
WSLLAF;200001271040;26
WSLLAF;200001271050;27
WSLLAF;200001271100;17
WSLLAF;200001271110;41
WSLLAF;200001271120;21
WSLLAF;200001271130;19
WSLLAF;200001271140;36
WSLLAF;200001271150;94
WSLLAF;200001271200;80
WSLLAF;200001271210;67
WSLLAF;200001271220;75
WSLLAF;200001271230;51
WSLLAF;200001271240;23
WSLLAF;200001271250;33
WSLLAF;200001271300;8
WSLLAF;200001271310;6
WSLLAF;200001271320;5
WSLLAF;200001271330;10
WSLLAF;200001271340;11
WSLLAF;200001271350;3
WSLLAF;200001271400;7
WSLLAF;200001271410;5
WSLLAF;200001271420;5
WSLLAF;200001271430;6
WSLLAF;200001271440;6
WSLLAF;200001271450;7
WSLLAF;200001271500;5
WSLLAF;200001271510;6
WSLLAF;200001271520;5
WSLLAF;200001271530;6
WSLLAF;200001271540;7
WSLLAF;200001271550;7
WSLLAF;200001271600;6
WSLLAF;200001271610;4
WSLLAF;200001271620;3
WSLLAF;200001271630;1
WSLLAF;200001271640;1
WSLLAF;200001271650;0
WSLLAF;200001271700;0
WSLLAF;200001271710;0
WSLLAF;200001271720;0
WSLLAF;200001271730;0
WSLLAF;200001271740;0
WSLLAF;200001271750;0
WSLLAF;200001271800;0
WSLLAF;200001271810;0
WSLLAF;200001271820;0
WSLLAF;200001271830;0
WSLLAF;200001271840;0
WSLLAF;200001271850;0
WSLLAF;200001271900;0
WSLLAF;200001271910;0
WSLLAF;200001271920;0
WSLLAF;200001271930;0
WSLLAF;200001271940;0
WSLLAF;200001271950;0
WSLLAF;200001272000;0
WSLLAF;200001272010;0
WSLLAF;200001272020;0
WSLLAF;200001272030;0
WSLLAF;200001272040;0
WSLLAF;200001272050;0
WSLLAF;200001272100;0
WSLLAF;200001272110;0
WSLLAF;200001272120;0
WSLLAF;200001272130;0
WSLLAF;200001272140;0
WSLLAF;200001272150;0
WSLLAF;200001272200;0
WSLLAF;200001272210;0
WSLLAF;200001272220;0
WSLLAF;200001272230;0
WSLLAF;200001272240;0
WSLLAF;200001272250;0
WSLLAF;200001272300;0
WSLLAF;200001272310;0
WSLLAF;200001272320;0
WSLLAF;200001272330;0
WSLLAF;200001272340;0
WSLLAF;200001272350;0
WSLLAF;200001280000;0
WSLLAF;200001280010;0
WSLLAF;200001280020;0
WSLLAF;200001280030;0
WSLLAF;200001280040;0
WSLLAF;200001280050;0
WSLLAF;200001280100;0
WSLLAF;200001280110;0
WSLLAF;200001280120;0
WSLLAF;200001280130;0
WSLLAF;200001280140;0
WSLLAF;200001280150;0
WSLLAF;200001280200;0
WSLLAF;200001280210;0
WSLLAF;200001280220;0
WSLLAF;200001280230;0
WSLLAF;200001280240;0
WSLLAF;200001280250;0
WSLLAF;200001280300;0
WSLLAF;200001280310;0
WSLLAF;200001280320;0
WSLLAF;200001280330;0
WSLLAF;200001280340;0
WSLLAF;200001280350;0
WSLLAF;200001280400;0
WSLLAF;200001280410;0
WSLLAF;200001280420;0
WSLLAF;200001280430;0
WSLLAF;200001280440;0
WSLLAF;200001280450;0
WSLLAF;200001280500;0
WSLLAF;200001280510;0
WSLLAF;200001280520;0
WSLLAF;200001280530;0
WSLLAF;200001280540;0
WSLLAF;200001280550;0
WSLLAF;200001280600;0
WSLLAF;200001280610;0
WSLLAF;200001280620;0
WSLLAF;200001280630;0
WSLLAF;200001280640;0
WSLLAF;200001280650;1
WSLLAF;200001280700;1
WSLLAF;200001280710;1
WSLLAF;200001280720;3
WSLLAF;200001280730;2
WSLLAF;200001280740;4
WSLLAF;200001280750;12
WSLLAF;200001280800;10
WSLLAF;200001280810;16
WSLLAF;200001280820;8
WSLLAF;200001280830;4
WSLLAF;200001280840;3
WSLLAF;200001280850;2
WSLLAF;200001280900;7
WSLLAF;200001280910;15
WSLLAF;200001280920;26
WSLLAF;200001280930;28
WSLLAF;200001280940;2
WSLLAF;200001280950;5
WSLLAF;200001281000;4
WSLLAF;200001281010;5
WSLLAF;200001281020;10
WSLLAF;200001281030;2
WSLLAF;200001281040;6
WSLLAF;200001281050;11
WSLLAF;200001281100;4
WSLLAF;200001281110;3
WSLLAF;200001281120;4
WSLLAF;200001281130;4
WSLLAF;200001281140;18
WSLLAF;200001281150;12
WSLLAF;200001281200;16
WSLLAF;200001281210;4
WSLLAF;200001281220;8
WSLLAF;200001281230;13
WSLLAF;200001281240;12
WSLLAF;200001281250;13
WSLLAF;200001281300;25
WSLLAF;200001281310;21
WSLLAF;200001281320;7
WSLLAF;200001281330;3
WSLLAF;200001281340;6
WSLLAF;200001281350;6
WSLLAF;200001281400;2
WSLLAF;200001281410;8
WSLLAF;200001281420;3
WSLLAF;200001281430;7
WSLLAF;200001281440;3
WSLLAF;200001281450;22
WSLLAF;200001281500;7
WSLLAF;200001281510;2
WSLLAF;200001281520;4
WSLLAF;200001281530;12
WSLLAF;200001281540;25
WSLLAF;200001281550;12
WSLLAF;200001281600;9
WSLLAF;200001281610;5
WSLLAF;200001281620;2
WSLLAF;200001281630;2
WSLLAF;200001281640;1
WSLLAF;200001281650;0
WSLLAF;200001281700;0
WSLLAF;200001281710;0
WSLLAF;200001281720;0
WSLLAF;200001281730;0
WSLLAF;200001281740;0
WSLLAF;200001281750;0
WSLLAF;200001281800;0
WSLLAF;200001281810;0
WSLLAF;200001281820;0
WSLLAF;200001281830;0
WSLLAF;200001281840;0
WSLLAF;200001281850;0
WSLLAF;200001281900;0
WSLLAF;200001281910;0
WSLLAF;200001281920;0
WSLLAF;200001281930;0
WSLLAF;200001281940;0
WSLLAF;200001281950;0
WSLLAF;200001282000;0
WSLLAF;200001282010;0
WSLLAF;200001282020;0
WSLLAF;200001282030;0
WSLLAF;200001282040;0
WSLLAF;200001282050;0
WSLLAF;200001282100;0
WSLLAF;200001282110;0
WSLLAF;200001282120;0
WSLLAF;200001282130;0
WSLLAF;200001282140;0
WSLLAF;200001282150;0
WSLLAF;200001282200;0
WSLLAF;200001282210;0
WSLLAF;200001282220;0
WSLLAF;200001282230;0
WSLLAF;200001282240;0
WSLLAF;200001282250;0
WSLLAF;200001282300;0
WSLLAF;200001282310;0
WSLLAF;200001282320;0
WSLLAF;200001282330;0
WSLLAF;200001282340;0
WSLLAF;200001282350;0
WSLLAF;200001290000;0
WSLLAF;200001290010;0
WSLLAF;200001290020;0
WSLLAF;200001290030;0
WSLLAF;200001290040;0
WSLLAF;200001290050;0
WSLLAF;200001290100;0
WSLLAF;200001290110;0
WSLLAF;200001290120;0
WSLLAF;200001290130;0
WSLLAF;200001290140;0
WSLLAF;200001290150;0
WSLLAF;200001290200;0
WSLLAF;200001290210;0
WSLLAF;200001290220;0
WSLLAF;200001290230;0
WSLLAF;200001290240;0
WSLLAF;200001290250;0
WSLLAF;200001290300;0
WSLLAF;200001290310;0
WSLLAF;200001290320;0
WSLLAF;200001290330;0
WSLLAF;200001290340;0
WSLLAF;200001290350;0
WSLLAF;200001290400;0
WSLLAF;200001290410;0
WSLLAF;200001290420;0
WSLLAF;200001290430;0
WSLLAF;200001290440;0
WSLLAF;200001290450;0
WSLLAF;200001290500;0
WSLLAF;200001290510;0
WSLLAF;200001290520;0
WSLLAF;200001290530;0
WSLLAF;200001290540;0
WSLLAF;200001290550;0
WSLLAF;200001290600;0
WSLLAF;200001290610;0
WSLLAF;200001290620;0
WSLLAF;200001290630;0
WSLLAF;200001290640;0
WSLLAF;200001290650;1
WSLLAF;200001290700;1
WSLLAF;200001290710;1
WSLLAF;200001290720;1
WSLLAF;200001290730;3
WSLLAF;200001290740;3
WSLLAF;200001290750;3
WSLLAF;200001290800;2
WSLLAF;200001290810;2
WSLLAF;200001290820;2
WSLLAF;200001290830;3
WSLLAF;200001290840;6
WSLLAF;200001290850;10
WSLLAF;200001290900;4
WSLLAF;200001290910;4
WSLLAF;200001290920;6
WSLLAF;200001290930;8
WSLLAF;200001290940;6
WSLLAF;200001290950;2
WSLLAF;200001291000;3
WSLLAF;200001291010;2
WSLLAF;200001291020;9
WSLLAF;200001291030;2
WSLLAF;200001291040;3
WSLLAF;200001291050;3
WSLLAF;200001291100;17
WSLLAF;200001291110;7
WSLLAF;200001291120;6
WSLLAF;200001291130;5
WSLLAF;200001291140;4
WSLLAF;200001291150;4
WSLLAF;200001291200;3
WSLLAF;200001291210;3
WSLLAF;200001291220;3
WSLLAF;200001291230;7
WSLLAF;200001291240;2
WSLLAF;200001291250;9
WSLLAF;200001291300;6
WSLLAF;200001291310;5
WSLLAF;200001291320;5
WSLLAF;200001291330;3
WSLLAF;200001291340;2
WSLLAF;200001291350;6
WSLLAF;200001291400;3
WSLLAF;200001291410;3
WSLLAF;200001291420;5
WSLLAF;200001291430;3
WSLLAF;200001291440;1
WSLLAF;200001291450;3
WSLLAF;200001291500;1
WSLLAF;200001291510;3
WSLLAF;200001291520;1
WSLLAF;200001291530;2
WSLLAF;200001291540;1
WSLLAF;200001291550;1
WSLLAF;200001291600;1
WSLLAF;200001291610;1
WSLLAF;200001291620;0
WSLLAF;200001291630;0
WSLLAF;200001291640;0
WSLLAF;200001291650;0
WSLLAF;200001291700;0
WSLLAF;200001291710;0
WSLLAF;200001291720;0
WSLLAF;200001291730;0
WSLLAF;200001291740;0
WSLLAF;200001291750;0
WSLLAF;200001291800;0
WSLLAF;200001291810;0
WSLLAF;200001291820;0
WSLLAF;200001291830;0
WSLLAF;200001291840;0
WSLLAF;200001291850;0
WSLLAF;200001291900;0
WSLLAF;200001291910;0
WSLLAF;200001291920;0
WSLLAF;200001291930;0
WSLLAF;200001291940;0
WSLLAF;200001291950;0
WSLLAF;200001292000;0
WSLLAF;200001292010;0
WSLLAF;200001292020;0
WSLLAF;200001292030;0
WSLLAF;200001292040;0
WSLLAF;200001292050;0
WSLLAF;200001292100;0
WSLLAF;200001292110;0
WSLLAF;200001292120;0
WSLLAF;200001292130;0
WSLLAF;200001292140;0
WSLLAF;200001292150;0
WSLLAF;200001292200;0
WSLLAF;200001292210;0
WSLLAF;200001292220;0
WSLLAF;200001292230;0
WSLLAF;200001292240;0
WSLLAF;200001292250;0
WSLLAF;200001292300;0
WSLLAF;200001292310;0
WSLLAF;200001292320;0
WSLLAF;200001292330;0
WSLLAF;200001292340;0
WSLLAF;200001292350;0
WSLLAF;200001300000;0
WSLLAF;200001300010;0
WSLLAF;200001300020;0
WSLLAF;200001300030;0
WSLLAF;200001300040;0
WSLLAF;200001300050;0
WSLLAF;200001300100;0
WSLLAF;200001300110;0
WSLLAF;200001300120;0
WSLLAF;200001300130;0
WSLLAF;200001300140;0
WSLLAF;200001300150;0
WSLLAF;200001300200;0
WSLLAF;200001300210;0
WSLLAF;200001300220;0
WSLLAF;200001300230;0
WSLLAF;200001300240;0
WSLLAF;200001300250;0
WSLLAF;200001300300;0
WSLLAF;200001300310;0
WSLLAF;200001300320;0
WSLLAF;200001300330;0
WSLLAF;200001300340;0
WSLLAF;200001300350;0
WSLLAF;200001300400;0
WSLLAF;200001300410;0
WSLLAF;200001300420;0
WSLLAF;200001300430;0
WSLLAF;200001300440;0
WSLLAF;200001300450;0
WSLLAF;200001300500;0
WSLLAF;200001300510;0
WSLLAF;200001300520;0
WSLLAF;200001300530;0
WSLLAF;200001300540;0
WSLLAF;200001300550;0
WSLLAF;200001300600;0
WSLLAF;200001300610;0
WSLLAF;200001300620;0
WSLLAF;200001300630;0
WSLLAF;200001300640;0
WSLLAF;200001300650;0
WSLLAF;200001300700;0
WSLLAF;200001300710;0
WSLLAF;200001300720;0
WSLLAF;200001300730;1
WSLLAF;200001300740;1
WSLLAF;200001300750;2
WSLLAF;200001300800;1
WSLLAF;200001300810;1
WSLLAF;200001300820;2
WSLLAF;200001300830;3
WSLLAF;200001300840;3
WSLLAF;200001300850;2
WSLLAF;200001300900;2
WSLLAF;200001300910;4
WSLLAF;200001300920;6
WSLLAF;200001300930;3
WSLLAF;200001300940;5
WSLLAF;200001300950;4
WSLLAF;200001301000;5
WSLLAF;200001301010;4
WSLLAF;200001301020;5
WSLLAF;200001301030;6
WSLLAF;200001301040;8
WSLLAF;200001301050;5
WSLLAF;200001301100;5
WSLLAF;200001301110;7
WSLLAF;200001301120;4
WSLLAF;200001301130;5
WSLLAF;200001301140;6
WSLLAF;200001301150;6
WSLLAF;200001301200;5
WSLLAF;200001301210;4
WSLLAF;200001301220;3
WSLLAF;200001301230;5
WSLLAF;200001301240;8
WSLLAF;200001301250;6
WSLLAF;200001301300;6
WSLLAF;200001301310;4
WSLLAF;200001301320;4
WSLLAF;200001301330;5
WSLLAF;200001301340;8
WSLLAF;200001301350;4
WSLLAF;200001301400;3
WSLLAF;200001301410;9
WSLLAF;200001301420;4
WSLLAF;200001301430;3
WSLLAF;200001301440;5
WSLLAF;200001301450;7
WSLLAF;200001301500;4
WSLLAF;200001301510;2
WSLLAF;200001301520;2
WSLLAF;200001301530;2
WSLLAF;200001301540;1
WSLLAF;200001301550;1
WSLLAF;200001301600;1
WSLLAF;200001301610;1
WSLLAF;200001301620;0
WSLLAF;200001301630;0
WSLLAF;200001301640;0
WSLLAF;200001301650;0
WSLLAF;200001301700;0
WSLLAF;200001301710;0
WSLLAF;200001301720;0
WSLLAF;200001301730;0
WSLLAF;200001301740;0
WSLLAF;200001301750;0
WSLLAF;200001301800;0
WSLLAF;200001301810;0
WSLLAF;200001301820;0
WSLLAF;200001301830;0
WSLLAF;200001301840;0
WSLLAF;200001301850;0
WSLLAF;200001301900;0
WSLLAF;200001301910;0
WSLLAF;200001301920;0
WSLLAF;200001301930;0
WSLLAF;200001301940;0
WSLLAF;200001301950;0
WSLLAF;200001302000;0
WSLLAF;200001302010;0
WSLLAF;200001302020;0
WSLLAF;200001302030;0
WSLLAF;200001302040;0
WSLLAF;200001302050;0
WSLLAF;200001302100;0
WSLLAF;200001302110;0
WSLLAF;200001302120;0
WSLLAF;200001302130;0
WSLLAF;200001302140;0
WSLLAF;200001302150;0
WSLLAF;200001302200;0
WSLLAF;200001302210;0
WSLLAF;200001302220;0
WSLLAF;200001302230;0
WSLLAF;200001302240;0
WSLLAF;200001302250;0
WSLLAF;200001302300;0
WSLLAF;200001302310;0
WSLLAF;200001302320;0
WSLLAF;200001302330;0
WSLLAF;200001302340;0
WSLLAF;200001302350;0
WSLLAF;200001310000;0
WSLLAF;200001310010;0
WSLLAF;200001310020;0
WSLLAF;200001310030;0
WSLLAF;200001310040;0
WSLLAF;200001310050;0
WSLLAF;200001310100;0
WSLLAF;200001310110;0
WSLLAF;200001310120;0
WSLLAF;200001310130;0
WSLLAF;200001310140;0
WSLLAF;200001310150;0
WSLLAF;200001310200;0
WSLLAF;200001310210;0
WSLLAF;200001310220;0
WSLLAF;200001310230;0
WSLLAF;200001310240;0
WSLLAF;200001310250;0
WSLLAF;200001310300;0
WSLLAF;200001310310;0
WSLLAF;200001310320;0
WSLLAF;200001310330;0
WSLLAF;200001310340;0
WSLLAF;200001310350;0
WSLLAF;200001310400;0
WSLLAF;200001310410;0
WSLLAF;200001310420;0
WSLLAF;200001310430;0
WSLLAF;200001310440;0
WSLLAF;200001310450;0
WSLLAF;200001310500;0
WSLLAF;200001310510;0
WSLLAF;200001310520;0
WSLLAF;200001310530;0
WSLLAF;200001310540;0
WSLLAF;200001310550;0
WSLLAF;200001310600;0
WSLLAF;200001310610;0
WSLLAF;200001310620;0
WSLLAF;200001310630;0
WSLLAF;200001310640;0
WSLLAF;200001310650;1
WSLLAF;200001310700;0
WSLLAF;200001310710;3
WSLLAF;200001310720;2
WSLLAF;200001310730;1
WSLLAF;200001310740;1
WSLLAF;200001310750;2
WSLLAF;200001310800;3
WSLLAF;200001310810;2
WSLLAF;200001310820;3
WSLLAF;200001310830;3
WSLLAF;200001310840;2
WSLLAF;200001310850;2
WSLLAF;200001310900;3
WSLLAF;200001310910;6
WSLLAF;200001310920;4
WSLLAF;200001310930;6
WSLLAF;200001310940;3
WSLLAF;200001310950;6
WSLLAF;200001311000;9
WSLLAF;200001311010;24
WSLLAF;200001311020;17
WSLLAF;200001311030;61
WSLLAF;200001311040;55
WSLLAF;200001311050;50
WSLLAF;200001311100;40
WSLLAF;200001311110;36
WSLLAF;200001311120;22
WSLLAF;200001311130;10
WSLLAF;200001311140;2
WSLLAF;200001311150;2
WSLLAF;200001311200;3
WSLLAF;200001311210;1
WSLLAF;200001311220;2
WSLLAF;200001311230;2
WSLLAF;200001311240;13
WSLLAF;200001311250;18
WSLLAF;200001311300;3
WSLLAF;200001311310;2
WSLLAF;200001311320;3
WSLLAF;200001311330;6
WSLLAF;200001311340;19
WSLLAF;200001311350;7
WSLLAF;200001311400;16
WSLLAF;200001311410;11
WSLLAF;200001311420;42
WSLLAF;200001311430;24
WSLLAF;200001311440;28
WSLLAF;200001311450;37
WSLLAF;200001311500;10
WSLLAF;200001311510;33
WSLLAF;200001311520;10
WSLLAF;200001311530;28
WSLLAF;200001311540;4
WSLLAF;200001311550;14
WSLLAF;200001311600;15
WSLLAF;200001311610;3
WSLLAF;200001311620;5
WSLLAF;200001311630;2
WSLLAF;200001311640;1
WSLLAF;200001311650;1
WSLLAF;200001311700;0
WSLLAF;200001311710;0
WSLLAF;200001311720;0
WSLLAF;200001311730;0
WSLLAF;200001311740;0
WSLLAF;200001311750;0
WSLLAF;200001311800;0
WSLLAF;200001311810;0
WSLLAF;200001311820;0
WSLLAF;200001311830;0
WSLLAF;200001311840;0
WSLLAF;200001311850;0
WSLLAF;200001311900;0
WSLLAF;200001311910;0
WSLLAF;200001311920;0
WSLLAF;200001311930;0
WSLLAF;200001311940;0
WSLLAF;200001311950;0
WSLLAF;200001312000;0
WSLLAF;200001312010;0
WSLLAF;200001312020;0
WSLLAF;200001312030;0
WSLLAF;200001312040;0
WSLLAF;200001312050;0
WSLLAF;200001312100;0
WSLLAF;200001312110;0
WSLLAF;200001312120;0
WSLLAF;200001312130;0
WSLLAF;200001312140;0
WSLLAF;200001312150;0
WSLLAF;200001312200;0
WSLLAF;200001312210;0
WSLLAF;200001312220;0
WSLLAF;200001312230;0
WSLLAF;200001312240;0
WSLLAF;200001312250;0
WSLLAF;200001312300;0
WSLLAF;200001312310;0
WSLLAF;200001312320;0
WSLLAF;200001312330;0
WSLLAF;200001312340;0
WSLLAF;200001312350;0
WSLLAF;200002010000;0
WSLLAF;200002010010;0
WSLLAF;200002010020;0
WSLLAF;200002010030;0
WSLLAF;200002010040;0
WSLLAF;200002010050;0
